Rank,WeeklyGross,PctChangeWkGross,Theaters,DeltaTheaters,AvgRev,GrossToDate,Week,Thursday,name,year,Winner
22.0,828208,-10.5,177.0,-124.0,4679.0,28357272,11,2003-11-27,lost in translation,2003,False
19.0,669218,-19.2,177.0,,3781.0,29026490,12,2003-12-04,lost in translation,2003,False
19.0,405245,-39.4,156.0,-21.0,2598.0,29431735,13,2003-12-11,lost in translation,2003,False
22.0,337310,-16.8,148.0,-8.0,2279.0,29769045,14,2003-12-18,lost in translation,2003,False
25.0,516784,53.2,130.0,-18.0,3975.0,30285829,15,2003-12-25,lost in translation,2003,False
26.0,800873,55.0,117.0,-13.0,6845.0,31086702,16,2004-01-01,lost in translation,2003,False
24.0,686218,-14.3,123.0,6.0,5579.0,31772920,17,2004-01-08,lost in translation,2003,False
20.0,1047837,52.7,342.0,219.0,3064.0,32820757,18,2004-01-15,lost in translation,2003,False
21.0,1130219,7.9,366.0,24.0,3088.0,33950976,19,2004-01-22,lost in translation,2003,False
18.0,1330368,17.7,357.0,-9.0,3727.0,35281344,20,2004-01-29,lost in translation,2003,False
15.0,2840406,114.0,632.0,275.0,4494.0,38121750,21,2004-02-05,lost in translation,2003,False
15.0,2201411,-22.5,630.0,-2.0,3494.0,40323161,22,2004-02-12,lost in translation,2003,False
15.0,2062601,-6.3,600.0,-30.0,3438.0,42385762,23,2004-02-19,lost in translation,2003,False
19.0,1053387,-48.9,481.0,-119.0,2190.0,43463777,24,2004-02-26,lost in translation,2003,False
25.0,479165,-54.5,291.0,-190.0,1647.0,44046351,25,2004-03-04,lost in translation,2003,False
27.0,439182,-8.3,179.0,-112.0,2454.0,44357495,26,2004-03-11,lost in translation,2003,False
44.0,165558,-62.3,111.0,-68.0,1492.0,44523054,27,2004-03-18,lost in translation,2003,False
55.0,62399,-62.3,51.0,-60.0,1224.0,44585453,28,2004-03-25,lost in translation,2003,False
1.0,32065829,,3101.0,,10340.0,32065829,1,2003-11-20,master and commander,2003,False
4.0,22517957,-29.8,2703.0,-398.0,8331.0,54583786,2,2003-11-27,master and commander,2003,False
6.0,14249874,-36.7,2703.0,,5272.0,68833660,3,2003-12-04,master and commander,2003,False
9.0,4976951,-65.1,2344.0,-359.0,2123.0,73810611,4,2003-12-11,master and commander,2003,False
12.0,3210999,-35.5,1161.0,-1183.0,2766.0,77021610,5,2003-12-18,master and commander,2003,False
16.0,2505767,-22.0,751.0,-410.0,3337.0,79527377,6,2003-12-25,master and commander,2003,False
19.0,2360887,-5.8,701.0,-50.0,3368.0,81888264,7,2004-01-01,master and commander,2003,False
19.0,1503603,-36.3,701.0,,2145.0,83391867,8,2004-01-08,master and commander,2003,False
21.0,855149,-43.1,423.0,-278.0,2022.0,84247016,9,2004-01-15,master and commander,2003,False
23.0,697073,-18.5,306.0,-117.0,2278.0,84944089,10,2004-01-22,master and commander,2003,False
26.0,517799,-25.7,235.0,-71.0,2203.0,85461888,11,2004-01-29,master and commander,2003,False
16.0,2803736,442.0,1118.0,883.0,2508.0,88265624,12,2004-02-05,master and commander,2003,False
18.0,1744046,-37.8,1101.0,-17.0,1584.0,90009670,13,2004-02-12,master and commander,2003,False
18.0,1490876,-14.5,547.0,-554.0,2726.0,91500546,14,2004-02-19,master and commander,2003,False
23.0,745078,-50.0,322.0,-225.0,2314.0,92245624,15,2004-02-26,master and commander,2003,False
27.0,448993,-39.7,233.0,-89.0,1927.0,92694617,16,2004-03-04,master and commander,2003,False
32.0,273898,-39.0,200.0,-33.0,1369.0,92968515,17,2004-03-11,master and commander,2003,False
34.0,257700,-5.9,198.0,-2.0,1302.0,93226215,18,2004-03-18,master and commander,2003,False
34.0,214646,-16.7,207.0,9.0,1037.0,93440861,19,2004-03-25,master and commander,2003,False
36.0,162333,-24.4,171.0,-36.0,949.0,93603194,20,2004-04-01,master and commander,2003,False
36.0,142876,-12.0,163.0,-8.0,877.0,93746070,21,2004-04-08,master and commander,2003,False
49.0,81392,-43.0,102.0,-61.0,798.0,93827462,22,2004-04-15,master and commander,2003,False
55.0,55387,-32.0,65.0,-37.0,852.0,93882849,23,2004-04-22,master and commander,2003,False
71.0,26656,-51.9,38.0,-27.0,701.0,93909505,24,2004-04-29,master and commander,2003,False
98.0,11751,-55.9,24.0,-14.0,490.0,93921256,25,2004-05-06,master and commander,2003,False
122.0,6664,-43.3,12.0,-12.0,555.0,93927920,26,2004-05-13,master and commander,2003,False
34.0,187607,,13.0,,14431.0,187607,0,2003-10-09,mystic river,2003,False
